tick_ms,system_state,cap_voltage_v,vesc_mech_rpm,vesc_motor_current_a,vesc_input_current_a,vesc_duty_cycle,vesc_fault_code,requested_mode,requested_level,throttle_raw,throttle_valid,inhibit_motor_commands,assist_command_request,regen_command_request,motor_command_a
2103,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1125,True,False,0.0,0.0,0.0
2605,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
3109,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
3611,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
4120,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
4626,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
5127,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
5637,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
6151,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
6666,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
7167,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
7679,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
8192,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
8698,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
9212,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
9724,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
10226,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1125,True,False,0.0,0.0,0.0
10729,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
11242,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
11758,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
12270,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
12771,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
13287,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
13797,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
14308,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
14808,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
15315,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
15818,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
16329,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
16843,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
17354,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
17861,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
18392,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
18899,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
19407,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
19921,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
20428,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
20935,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
21438,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
21942,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
22456,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
22965,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
23470,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1125,True,False,0.0,0.0,0.0
23970,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
24482,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
24990,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
25506,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1148,True,False,0.0,0.0,0.0
26017,REGEN,16.1,-193.9091,2.43,1.6,-0.949,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
26546,REGEN,16.5,-177.090916,0.0,0.0,-0.196,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
27057,REGEN,16.4,0.0,0.0,0.0,-0.021,0,REGEN,0.0,1122,True,False,0.0,2.6966822e-05,-2.6966822e-05
27558,REGEN,16.4,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
28065,REGEN,16.4,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
28573,REGEN,16.4,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
29080,REGEN,16.4,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
29593,REGEN,16.4,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
30095,REGEN,16.4,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
30604,REGEN,16.4,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
31118,REGEN,16.4,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
31620,REGEN,16.4,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
32128,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
32630,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1120,True,False,0.0,0.0,0.0
33132,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
33645,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
34148,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1120,True,False,0.0,0.0,0.0
34662,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
35169,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
35671,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
36182,REGEN,16.3,0.0,0.0,0.0,-0.001,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
36683,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1120,True,False,0.0,0.0,0.0
37187,REGEN,16.3,-60.636364,0.0,0.0,-0.149,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
37694,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
38211,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
38726,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
39239,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
39748,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1120,True,False,0.0,0.0,0.0
40252,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
40762,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
41270,REGEN,16.3,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
41786,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
42292,REGEN,16.3,0.0,0.0,0.0,0.004,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
42803,REGEN,16.2,4.0,0.0,0.0,0.003,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
43310,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1120,True,False,0.0,2.3740404e-28,-2.3740404e-28
43819,REGEN,16.2,0.0,0.0,0.0,-0.006,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
44327,REGEN,16.2,-0.6363636,0.0,0.0,-0.013,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
44829,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
45336,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
45848,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1120,True,False,0.0,0.0,0.0
46354,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1119,True,False,0.0,0.0,0.0
46880,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
47397,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
47907,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
48418,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
48924,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
49432,REGEN,16.2,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
49949,REGEN,16.2,0.0,0.0,0.0,0.001,0,REGEN,0.0,1120,True,False,0.0,0.0,0.0
50464,REGEN,16.2,63.36364,-5.52,-0.24,0.064,0,REGEN,1.0,1122,True,False,0.0,3.74736,-3.74736
50965,REGEN,16.7,320.36364,-7.89,-2.91,0.42,0,REGEN,1.0,1120,True,False,0.0,6.92725236,-6.92725236
51508,REGEN,16.7,364.8182,-2.77,-1.25,0.517,0,REGEN,1.0,1121,True,False,0.0,2.4364224,-2.4364224
52019,REGEN,16.7,365.54548,-1.56,-0.72,0.551,0,REGEN,1.0,1121,True,False,0.0,1.1869153,-1.1869153
52526,REGEN,16.7,358.181832,-1.09,-0.48,0.513,0,REGEN,1.0,1121,True,False,0.0,1.1147358,-1.1147358
53037,REGEN,16.6,279.36364,-1.01,-0.34,0.408,0,REGEN,1.0,1121,True,False,0.0,0.868788336,-0.868788336
53572,REGEN,16.6,206.45454,-0.57,-0.14,0.288,0,REGEN,1.0,1121,True,False,0.0,0.63056668,-0.63056668
54080,REGEN,16.6,-25.636364,0.0,0.0,-0.029,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
54604,REGEN,16.6,-14.909091,0.0,0.0,-0.043,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
55114,REGEN,16.6,-13.909091,0.0,0.0,-0.024,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
55614,REGEN,16.6,0.0,0.0,0.0,-0.011,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
56131,REGEN,16.6,-12.818182,0.0,0.0,-0.024,0,REGEN,0.0,1125,True,False,0.0,0.0,0.0
56647,REGEN,16.6,-12.818182,0.0,0.0,-0.016,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
57159,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,2.453086e-24,-2.453086e-24
57670,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
58174,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
58679,REGEN,16.9,309.36364,-5.57,-2.08,0.427,0,REGEN,1.0,1122,True,False,0.0,4.7201356,-4.7201356
59205,REGEN,16.9,378.9091,-2.32,-1.07,0.518,0,REGEN,1.0,1121,True,False,0.0,2.1409126,-2.1409126
59716,REGEN,16.9,405.45456,-1.11,-0.58,0.588,0,REGEN,1.0,1122,True,False,0.0,1.3015806,-1.3015806
60224,REGEN,16.9,380.7273,-1.0,-0.47,0.529,0,REGEN,1.0,1122,True,False,0.0,1.1791859,-1.1791859
60741,REGEN,17.0,383.8182,-1.13,-0.53,0.533,0,REGEN,1.0,1121,True,False,0.0,1.1759863,-1.1759863
61248,REGEN,17.0,416.45456,-1.43,-0.73,0.588,0,REGEN,1.0,1122,True,False,0.0,1.2988496,-1.2988496
61790,REGEN,17.1,368.36364,-1.21,-0.55,0.53,0,REGEN,1.0,1121,True,False,0.0,1.1373327,-1.1373327
62308,REGEN,17.1,313.54548,-0.97,-0.38,0.44,0,REGEN,1.0,1120,True,False,0.0,0.914242464,-0.914242464
62832,REGEN,17.0,247.72728,-0.76,-0.22,0.34,0,REGEN,1.0,1121,True,False,0.0,0.75255568,-0.75255568
63333,REGEN,17.1,226.9091,-0.82,-0.2,0.324,0,REGEN,1.0,1122,True,False,0.0,0.71997464,-0.71997464
63858,REGEN,17.0,-10.454546,0.0,0.0,-0.048,0,REGEN,0.0,1120,True,False,0.0,0.0,0.0
64370,REGEN,17.0,-0.54545456,0.0,0.0,-0.015,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
64872,REGEN,17.0,-10.0,0.0,0.0,-0.035,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
65388,REGEN,17.0,-22.181818,0.0,0.0,-0.04,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
65890,REGEN,17.0,-0.54545456,0.0,0.0,-0.005,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
66419,REGEN,17.0,-9.272728,0.0,0.0,-0.033,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
66929,REGEN,17.0,-10.545455,0.0,0.0,-0.032,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
67432,REGEN,17.0,-9.0,0.0,0.0,-0.01,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
67945,REGEN,17.0,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
68445,REGEN,17.0,-22.363638,0.0,0.0,-0.041,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
68947,REGEN,17.0,-7.636364,0.0,0.0,0.003,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
69475,REGEN,17.0,-6.1818184,0.0,0.0,0.012,0,REGEN,0.0,1123,True,False,0.0,0.15297626,-0.15297626
69981,REGEN,17.0,0.0,0.0,0.0,0.001,0,REGEN,0.0,1121,True,False,0.0,4.66621e-29,-4.66621e-29
70481,REGEN,17.0,0.0,0.0,0.0,0.01,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
71000,REGEN,17.0,0.0,0.0,0.0,-0.003,0,REGEN,0.0,1121,True,False,0.0,1.3330054e-09,-1.3330054e-09
71517,REGEN,17.0,0.0,0.0,0.0,-0.012,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
72017,REGEN,16.9,0.0,0.0,0.0,0.01,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
72554,REGEN,16.9,12.636364,-0.45,0.0,0.02,0,REGEN,0.0,1122,True,False,0.0,0.3875279,-0.3875279
73083,REGEN,16.9,0.36363636,0.0,0.0,0.004,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
73584,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
74097,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,-0.0,0.0
74602,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
75104,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
75604,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
76110,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
76614,REGEN,16.9,-5.818182,0.0,0.0,0.001,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
77117,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,1.7973076e-23,-1.7973076e-23
77627,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
78134,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
78651,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
79155,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
79661,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
80166,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1120,True,False,0.0,0.0,0.0
80671,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1120,True,False,0.0,0.0,0.0
81172,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
81677,REGEN,16.9,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
82188,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
82702,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
83215,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1124,True,False,0.0,0.0,0.0
83717,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
84228,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
84741,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1134,True,False,0.0,0.0,0.0
85247,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
85761,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
86261,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
86764,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
87266,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
87775,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
88277,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
88788,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
89295,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
89795,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
90301,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
90812,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
91315,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
91816,REGEN,16.8,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
92327,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
92827,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
93340,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
93845,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
94350,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
94856,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
95360,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
95863,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
96381,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
96890,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
97407,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
97915,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
98416,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
98918,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
99426,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
99934,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
100437,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
100939,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
101451,REGEN,16.7,0.0,0.0,0.0,0.0,0,REGEN,0.0,1120,True,False,0.0,0.0,0.0
101959,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
102477,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
102983,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
103484,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
103996,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
104507,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
105022,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
105527,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
106038,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
106549,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
107054,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
107555,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
108064,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
108579,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
109080,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1120,True,False,0.0,0.0,0.0
109594,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
110107,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
110621,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
111124,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
111624,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1123,True,False,0.0,0.0,0.0
112124,REGEN,16.6,0.0,0.0,0.0,0.0,0,REGEN,0.0,1122,True,False,0.0,0.0,0.0
112635,REGEN,16.5,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
113140,REGEN,16.5,0.0,0.0,0.0,0.0,0,REGEN,0.0,1121,True,False,0.0,0.0,0.0
